run_id,latency_set,n_submitted,n_warmup_excluded,n_measured,n_accepted,n_expected_rejection,n_unexpected,n_timeout,n_internal_error,failure_rate_pct,attack_rejection_rate_pct,false_acceptances,false_rejections,completed_throughput_rps,offered_load_rps,n,filter_rule,mean_ms,median_ms,std_ms,min_ms,max_ms,p95_ms,p99_ms,ci95_low_ms,ci95_high_ms,ci_method,n_identities,concurrency,mechanism,scenario,audit_tx
n100-identities_c5-conc_mech-x509-1backend_valid-active_r30_audit-off_20260903T170459Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,159.73394713869524,159.73394713869524,30,warmup==false AND observed_outcome==ACCEPTED,8.551016666666666,7.7191,3.073013662243195,4.43,15.5807,14.366454999999998,15.305838,7.52691175,9.654063416666668,scipy.stats.bootstrap percentile 10000 resamples 95%,100,5,x509,valid_active,False
n100-identities_c5-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260903T170500Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,48.027594734863406,48.027594734863406,30,warmup==false; include all finished decisions,78.68348000000002,79.92245,21.5202315541542,35.536,114.4318,113.79146,114.34857,71.26102624999999,86.16863858333333,scipy.stats.bootstrap percentile 10000 resamples 95%,100,5,blockchain,valid_active,False
n100-identities_c5-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260903T170500Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,48.027594734863406,48.027594734863406,30,warmup==false AND observed_outcome==ACCEPTED,78.68348000000002,79.92245,21.5202315541542,35.536,114.4318,113.79146,114.34857,71.26102624999999,86.16863858333333,scipy.stats.bootstrap percentile 10000 resamples 95%,100,5,blockchain,valid_active,False
n100-identities_c10-conc_mech-x509-1backend_valid-active_r30_audit-off_20260903T170502Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,173.3491813004396,173.3491813004396,30,warmup==false; include all finished decisions,12.93139333333333,13.70325,3.8483146762628735,4.3,19.8723,16.700174999999998,19.087386,11.513728583333332,14.220465166666669,scipy.stats.bootstrap percentile 10000 resamples 95%,100,10,x509,valid_active,False
n100-identities_c10-conc_mech-x509-1backend_valid-active_r30_audit-off_20260903T170502Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,173.3491813004396,173.3491813004396,30,warmup==false AND observed_outcome==ACCEPTED,12.93139333333333,13.70325,3.8483146762628735,4.3,19.8723,16.700174999999998,19.087386,11.513728583333332,14.220465166666669,scipy.stats.bootstrap percentile 10000 resamples 95%,100,10,x509,valid_active,False
n100-identities_c10-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260903T170503Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,55.9181745624598,55.9181745624598,30,warmup==false; include all finished decisions,120.23386666666666,117.58105,18.08713937671305,78.4414,156.5601,151.025265,155.22934800000002,114.02632216666667,126.53163716666666,scipy.stats.bootstrap percentile 10000 resamples 95%,100,10,blockchain,valid_active,False
n100-identities_c10-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260903T170503Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,55.9181745624598,55.9181745624598,30,warmup==false AND observed_outcome==ACCEPTED,120.23386666666666,117.58105,18.08713937671305,78.4414,156.5601,151.025265,155.22934800000002,114.02632216666667,126.53163716666666,scipy.stats.bootstrap percentile 10000 resamples 95%,100,10,blockchain,valid_active,False
n100-identities_c25-conc_mech-x509-1backend_valid-active_r30_audit-off_20260903T170505Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,109.17761596806392,109.17761596806392,30,warmup==false; include all finished decisions,32.71693,30.2012,15.416450920143935,12.4073,66.179,63.39414999999999,65.761197,27.58144366666666,38.363752000000005,scipy.stats.bootstrap percentile 10000 resamples 95%,100,25,x509,valid_active,False
n100-identities_c25-conc_mech-x509-1backend_valid-active_r30_audit-off_20260903T170505Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,109.17761596806392,109.17761596806392,30,warmup==false AND observed_outcome==ACCEPTED,32.71693,30.2012,15.416450920143935,12.4073,66.179,63.39414999999999,65.761197,27.58144366666666,38.363752000000005,scipy.stats.bootstrap percentile 10000 resamples 95%,100,25,x509,valid_active,False
n100-identities_c25-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260903T170506Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,38.9923999913379,38.9923999913379,30,warmup==false; include all finished decisions,373.33332,396.771,111.16868150306512,137.3613,520.5087,495.286105,513.28538,333.79803400000003,410.8880494166667,scipy.stats.bootstrap percentile 10000 resamples 95%,100,25,blockchain,valid_active,False
n100-identities_c25-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260903T170506Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,38.9923999913379,38.9923999913379,30,warmup==false AND observed_outcome==ACCEPTED,373.33332,396.771,111.16868150306512,137.3613,520.5087,495.286105,513.28538,333.79803400000003,410.8880494166667,scipy.stats.bootstrap percentile 10000 resamples 95%,100,25,blockchain,valid_active,False
n100-identities_c50-conc_mech-x509-1backend_valid-active_r50_audit-off_20260903T170508Z,all_finished,52,2,50,50,0,0,0,0,0.0,,0,0,181.78869899585183,181.78869899585183,50,warmup==false; include all finished decisions,26.82518,23.96985,10.468491901093744,6.7374,52.9385,44.694235,49.57950099999999,24.0228288,29.7879221,scipy.stats.bootstrap percentile 10000 resamples 95%,100,50,x509,valid_active,False
n100-identities_c50-conc_mech-x509-1backend_valid-active_r50_audit-off_20260903T170508Z,accepted_only,52,2,50,50,0,0,0,0,0.0,,0,0,181.78869899585183,181.78869899585183,50,warmup==false AND observed_outcome==ACCEPTED,26.82518,23.96985,10.468491901093744,6.7374,52.9385,44.694235,49.57950099999999,24.0228288,29.7879221,scipy.stats.bootstrap percentile 10000 resamples 95%,100,50,x509,valid_active,False
