run_id,latency_set,n_submitted,n_warmup_excluded,n_measured,n_accepted,n_expected_rejection,n_unexpected,n_timeout,n_internal_error,failure_rate_pct,attack_rejection_rate_pct,false_acceptances,false_rejections,completed_throughput_rps,offered_load_rps,n,filter_rule,mean_ms,median_ms,std_ms,min_ms,max_ms,p95_ms,p99_ms,ci95_low_ms,ci95_high_ms,ci_method,n_identities,concurrency,mechanism,scenario,audit_tx
n100-identities_c1-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260824T234458Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,19.14252098195813,20.41868904742201,30,warmup==false AND observed_outcome==ACCEPTED,32.76513333333333,29.954700000000003,10.685996040882063,20.1282,57.5989,51.38925999999999,56.158441,29.1271585,36.62170366666667,scipy.stats.bootstrap percentile 10000 resamples 95%,100,1,blockchain,valid_active,False
n100-identities_c5-conc_mech-x509-1backend_valid-active_r30_audit-off_20260824T234501Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,59.35428473584991,63.31123705157324,30,warmup==false; include all finished decisions,18.251606666666664,17.8293,5.981947390384952,4.4132,32.9837,27.981104999999985,32.27929,16.152289333333332,20.345555416666663,scipy.stats.bootstrap percentile 10000 resamples 95%,100,5,x509,valid_active,False
n100-identities_c5-conc_mech-x509-1backend_valid-active_r30_audit-off_20260824T234501Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,59.35428473584991,63.31123705157324,30,warmup==false AND observed_outcome==ACCEPTED,18.251606666666664,17.8293,5.981947390384952,4.4132,32.9837,27.981104999999985,32.27929,16.152289333333332,20.345555416666663,scipy.stats.bootstrap percentile 10000 resamples 95%,100,5,x509,valid_active,False
n100-identities_c5-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260824T234503Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,28.85907105536964,30.78300912572761,30,warmup==false; include all finished decisions,78.89466333333333,79.70564999999999,15.915825817253747,54.2538,122.2128,103.121975,116.681224,73.39181325,84.64553633333333,scipy.stats.bootstrap percentile 10000 resamples 95%,100,5,blockchain,valid_active,False
n100-identities_c5-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260824T234503Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,28.85907105536964,30.78300912572761,30,warmup==false AND observed_outcome==ACCEPTED,78.89466333333333,79.70564999999999,15.915825817253747,54.2538,122.2128,103.121975,116.681224,73.39181325,84.64553633333333,scipy.stats.bootstrap percentile 10000 resamples 95%,100,5,blockchain,valid_active,False
n100-identities_c10-conc_mech-x509-1backend_valid-active_r30_audit-off_20260824T234505Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,29.047638320153496,30.984147541497062,30,warmup==false; include all finished decisions,48.07303666666667,45.63915,22.16151115369856,11.0825,99.8494,92.34409999999995,98.769324,40.42654891666667,55.99147108333334,scipy.stats.bootstrap percentile 10000 resamples 95%,100,10,x509,valid_active,False
n100-identities_c10-conc_mech-x509-1backend_valid-active_r30_audit-off_20260824T234505Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,29.047638320153496,30.984147541497062,30,warmup==false AND observed_outcome==ACCEPTED,48.07303666666667,45.63915,22.16151115369856,11.0825,99.8494,92.34409999999995,98.769324,40.42654891666667,55.99147108333334,scipy.stats.bootstrap percentile 10000 resamples 95%,100,10,x509,valid_active,False
n100-identities_c10-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260824T234507Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,27.79645545144857,29.649552481545136,30,warmup==false; include all finished decisions,184.89611,178.2314,51.27173428164711,108.3257,310.1042,276.25454,301.627355,167.0240804166667,203.044534,scipy.stats.bootstrap percentile 10000 resamples 95%,100,10,blockchain,valid_active,False
n100-identities_c10-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260824T234507Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,27.79645545144857,29.649552481545136,30,warmup==false AND observed_outcome==ACCEPTED,184.89611,178.2314,51.27173428164711,108.3257,310.1042,276.25454,301.627355,167.0240804166667,203.044534,scipy.stats.bootstrap percentile 10000 resamples 95%,100,10,blockchain,valid_active,False
n100-identities_c25-conc_mech-x509-1backend_valid-active_r30_audit-off_20260824T234510Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,29.15427812302424,31.097896664559187,30,warmup==false; include all finished decisions,77.58888666666665,71.2377,51.00240597542997,12.2834,177.5971,161.223305,172.97099100000003,60.08894533333333,95.75685341666664,scipy.stats.bootstrap percentile 10000 resamples 95%,100,25,x509,valid_active,False
