utc_timestamp,cpu_percent,rss_bytes,available_memory_bytes,net_bytes_sent,net_bytes_recv,pid,name
2026-08-31T02:38:07.766867+00:00,0.0,211587072,2194337792,263827584,1450844716,3836,python.exe
2026-08-31T02:38:08.283214+00:00,0.0,211587072,2194325504,263827584,1450844716,3836,python.exe
2026-08-31T02:38:08.798348+00:00,0.0,211587072,2266066944,263827584,1450844716,3836,python.exe
2026-08-31T02:38:09.313055+00:00,0.0,211587072,2262847488,263827584,1450844716,3836,python.exe
2026-08-31T02:38:09.830100+00:00,0.0,211587072,2251509760,263827584,1450844716,3836,python.exe
2026-08-31T02:38:10.343913+00:00,0.0,211587072,2239037440,263827731,1450844809,3836,python.exe
2026-08-31T02:38:10.859109+00:00,0.0,211587072,2211069952,263827731,1450844809,3836,python.exe
2026-08-31T02:38:11.381532+00:00,0.0,211587072,2208636928,263827731,1450844809,3836,python.exe
2026-08-31T02:38:11.898260+00:00,3.0,211587072,2205614080,263827942,1450845084,3836,python.exe
2026-08-31T02:38:12.417142+00:00,0.0,211587072,2205958144,263831076,1450845655,3836,python.exe
2026-08-31T02:38:12.934345+00:00,3.0,211587072,2172010496,263833519,1450847478,3836,python.exe
2026-08-31T02:38:13.450966+00:00,0.0,211587072,2160807936,263850572,1450862471,3836,python.exe
2026-08-31T02:38:13.965521+00:00,3.0,211587072,2169839616,263850626,1450862531,3836,python.exe
2026-08-31T02:38:14.482636+00:00,3.0,211587072,2167943168,263850718,1450863054,3836,python.exe
2026-08-31T02:38:14.999060+00:00,3.0,211587072,2172567552,263850718,1450863054,3836,python.exe
2026-08-31T02:38:15.515385+00:00,0.0,211587072,2162049024,263850976,1450863344,3836,python.exe
2026-08-31T02:38:16.032460+00:00,0.0,211587072,2168999936,263854102,1450870495,3836,python.exe
2026-08-31T02:38:16.547187+00:00,3.0,211587072,2166444032,263854245,1450871469,3836,python.exe
2026-08-31T02:38:17.061989+00:00,0.0,211587072,2178174976,263854245,1450871469,3836,python.exe
2026-08-31T02:38:17.579192+00:00,0.0,211587072,2163396608,263857883,1450875362,3836,python.exe
2026-08-31T02:38:18.101036+00:00,6.0,211640320,2175496192,263857958,1450875455,3836,python.exe
2026-08-31T02:38:18.616438+00:00,0.0,211640320,2155982848,263857958,1450875455,3836,python.exe
2026-08-31T02:38:19.134628+00:00,3.0,211640320,2149199872,263857958,1450875455,3836,python.exe
2026-08-31T02:38:19.656919+00:00,0.0,211636224,2153193472,263858013,1450875521,3836,python.exe
2026-08-31T02:38:20.171765+00:00,0.0,211636224,2154315776,263858013,1450875521,3836,python.exe
2026-08-31T02:38:20.690575+00:00,0.0,211636224,2144354304,263858336,1450875680,3836,python.exe
2026-08-31T02:38:21.209398+00:00,3.0,211636224,2147848192,263858378,1450875740,3836,python.exe
2026-08-31T02:38:21.728493+00:00,3.0,211636224,2137567232,263860439,1450876480,3836,python.exe
2026-08-31T02:38:22.244850+00:00,0.0,211636224,2132553728,263862061,1450878775,3836,python.exe
2026-08-31T02:38:22.759480+00:00,0.0,211636224,2131763200,263862061,1450878775,3836,python.exe
2026-08-31T02:38:23.273384+00:00,0.0,211636224,2129039360,263865390,1450882110,3836,python.exe
2026-08-31T02:38:23.786485+00:00,3.0,211636224,2148958208,263865510,1450882110,3836,python.exe
2026-08-31T02:38:24.304318+00:00,3.0,211636224,2152345600,263865510,1450882110,3836,python.exe
2026-08-31T02:38:24.820423+00:00,0.0,211636224,2158796800,263865510,1450882110,3836,python.exe
2026-08-31T02:38:25.334966+00:00,0.0,211636224,2251022336,263865688,1450882236,3836,python.exe
2026-08-31T02:38:25.847966+00:00,3.0,211636224,2324680704,263866117,1450882331,3836,python.exe
2026-08-31T02:38:26.362182+00:00,0.0,211636224,2324647936,263866171,1450883132,3836,python.exe
2026-08-31T02:38:26.885298+00:00,0.0,211636224,2326581248,263866226,1450883198,3836,python.exe
2026-08-31T02:38:27.401164+00:00,0.0,211636224,2324779008,263868810,1450883603,3836,python.exe
2026-08-31T02:38:27.915530+00:00,0.0,211636224,2311729152,263869062,1450884527,3836,python.exe
2026-08-31T02:38:28.429372+00:00,0.0,211636224,2319831040,263869062,1450884527,3836,python.exe
2026-08-31T02:38:28.942294+00:00,3.0,211636224,2319220736,263869062,1450884527,3836,python.exe
2026-08-31T02:38:29.456607+00:00,0.0,211636224,2317950976,263869062,1450884527,3836,python.exe
